1700,1700,1712,1725,1700,1687,1700,1687,1650,1725,1700,1712,1725,1700,1687,1700,1687,1650,1725,1712,1712,1725,1700,1687,1700,1687,1650,1725,1712,1700,1725,1700,1687,1700,1687,1650,1725,1712,1700,1725,1700,1687,1700,1687,1650,1725,1712,1700,1725,1700,1687,1700,1687,1650,1725,1712,1700,1725,1700,1700,1700,1687,1650,1725,1712,1700,1725,1700,1700,1750,1687,1650,1725,1712,1700,1725,1700,1700,1750,1712,1650,1725,1712,1700,1725,1700,1700,1750,1712,1687,1725,1712,1700,1725,1700,1700,1750,1712,1687,1700,[2018-09-19 04:14:13.937]
1725,1712,1712,1712,1725,1712,1700,1712,1687,1750,1712,1712,1712,1725,1712,1700,1712,1687,1750,1750,1712,1712,1725,1712,1700,1712,1687,1750,1750,1687,1712,1725,1712,1700,1712,1687,1750,1750,1687,1700,1725,1712,1700,1712,1687,1750,1750,1687,1700,1712,1712,1700,1712,1687,1750,1750,1687,1700,1712,1712,1700,1712,1687,1750,1750,1687,1700,1712,1712,1725,1712,1687,1750,1750,1687,1700,1712,1712,1725,1750,1687,1750,1750,1687,1700,1712,1712,1725,1750,1687,1750,1750,1687,1700,1712,1712,1725,1750,1687,1700,[2018-09-19 04:14:14.037]
1725,1687,1725,1700,1712,1700,1700,1712,1750,1725,1687,1725,1700,1712,1700,1700,1712,1750,1725,1712,1725,1700,1712,1700,1700,1712,1750,1725,1712,1700,1700,1712,1700,1700,1712,1750,1725,1712,1700,1712,1712,1700,1700,1712,1750,1725,1712,1700,1712,1750,1700,1700,1712,1750,1725,1712,1700,1712,1750,1700,1700,1712,1750,1725,1712,1700,1712,1750,1700,1712,1712,1750,1725,1712,1700,1712,1750,1700,1712,1712,1750,1725,1712,1700,1712,1750,1700,1712,1712,1700,1725,1712,1700,1712,1750,1700,1712,1712,1700,1712,[2018-09-19 04:14:14.137]
1662,1725,1687,1725,1687,1712,1750,1687,1712,1712,1725,1687,1725,1687,1712,1750,1687,1712,1712,1700,1687,1725,1687,1712,1750,1687,1712,1712,1700,1700,1725,1687,1712,1750,1687,1712,1712,1700,1700,1712,1687,1712,1750,1687,1712,1712,1700,1700,1712,1687,1712,1750,1687,1712,1712,1700,1700,1712,1687,1712,1750,1687,1712,1712,1700,1700,1712,1687,1712,1700,1687,1712,1712,1700,1700,1712,1687,1712,1700,1725,1712,1712,1700,1700,1712,1687,1712,1700,1725,1687,1712,1700,1700,1712,1687,1712,1700,1725,1687,1662,[2018-09-19 04:14:14.236]
1700,1687,1725,1725,1750,1700,1712,1700,1712,1700,1687,1725,1725,1750,1700,1712,1700,1712,1700,1712,1725,1725,1750,1700,1712,1700,1712,1700,1712,1775,1725,1750,1700,1712,1700,1712,1700,1712,1775,1700,1750,1700,1712,1700,1712,1700,1712,1775,1700,1712,1700,1712,1700,1712,1700,1712,1775,1700,1712,1725,1712,1700,1712,1700,1712,1775,1700,1712,1725,1712,1700,1712,1700,1712,1775,1700,1712,1725,1712,1712,1712,1700,1712,1775,1700,1712,1725,1712,1712,1750,1700,1712,1775,1700,1712,1725,1712,1712,1750,1712,[2018-09-19 04:14:14.337]
1712,1750,1700,1712,1712,1687,1687,1650,1700,1725,1750,1700,1712,1712,1687,1687,1650,1700,1725,1725,1700,1712,1712,1687,1687,1650,1700,1725,1725,1687,1712,1712,1687,1687,1650,1700,1725,1725,1687,1687,1712,1687,1687,1650,1700,1725,1725,1687,1687,1700,1687,1687,1650,1700,1725,1725,1687,1687,1700,1687,1687,1650,1700,1725,1725,1687,1687,1700,1687,1687,1650,1700,1725,1725,1687,1687,1700,1687,1687,1712,1700,1725,1725,1687,1687,1700,1687,1687,1712,1700,1725,1725,1687,1687,1700,1687,1687,1712,1700,1762,[2018-09-19 04:14:14.436]
1712,1750,1687,1700,1687,1750,1712,1750,1700,1712,1750,1687,1700,1687,1750,1712,1750,1700,1712,1712,1687,1700,1687,1750,1712,1750,1700,1712,1712,1700,1700,1687,1750,1712,1750,1700,1712,1712,1700,1712,1687,1750,1712,1750,1700,1712,1712,1700,1712,1687,1750,1712,1750,1700,1712,1712,1700,1712,1687,1712,1712,1750,1700,1712,1712,1700,1712,1687,1712,1725,1750,1700,1712,1712,1700,1712,1687,1712,1725,1687,1700,1712,1712,1700,1712,1687,1712,1725,1687,1700,1712,1712,1700,1712,1687,1712,1725,1687,1700,1687,[2018-09-19 04:14:14.537]
1662,1662,1687,1687,1712,1687,1750,1687,1687,1700,1662,1687,1687,1712,1687,1750,1687,1687,1700,1725,1687,1687,1712,1687,1750,1687,1687,1700,1725,1712,1687,1712,1687,1750,1687,1687,1700,1725,1712,1687,1712,1687,1750,1687,1687,1700,1725,1712,1687,1687,1687,1750,1687,1687,1700,1725,1712,1687,1687,1750,1750,1687,1687,1700,1725,1712,1687,1687,1750,1712,1687,1687,1700,1725,1712,1687,1687,1750,1712,1725,1687,1700,1725,1712,1687,1687,1750,1712,1725,1700,1700,1725,1712,1687,1687,1750,1712,1725,1700,1725,[2018-09-19 04:14:14.647]
1662,1700,1687,1712,1687,1687,1712,1687,1712,1750,1700,1687,1712,1687,1687,1712,1687,1712,1750,1712,1687,1712,1687,1687,1712,1687,1712,1750,1712,1712,1712,1687,1687,1712,1687,1712,1750,1712,1712,1712,1687,1687,1712,1687,1712,1750,1712,1712,1712,1712,1687,1712,1687,1712,1750,1712,1712,1712,1712,1712,1712,1687,1712,1750,1712,1712,1712,1712,1712,1762,1687,1712,1750,1712,1712,1712,1712,1712,1762,1700,1712,1750,1712,1712,1712,1712,1712,1762,1700,1750,1750,1712,1712,1712,1712,1712,1762,1700,1750,1712,[2018-09-19 04:14:14.737]
1725,1712,1687,1687,1700,1725,1687,1712,1750,1712,1712,1687,1687,1700,1725,1687,1712,1750,1712,1687,1687,1687,1700,1725,1687,1712,1750,1712,1687,1700,1687,1700,1725,1687,1712,1750,1712,1687,1700,1750,1700,1725,1687,1712,1750,1712,1687,1700,1750,1687,1725,1687,1712,1750,1712,1687,1700,1750,1687,1750,1687,1712,1750,1712,1687,1700,1750,1687,1750,1712,1712,1750,1712,1687,1700,1750,1687,1750,1712,1750,1750,1712,1687,1700,1750,1687,1750,1712,1750,1700,1712,1687,1700,1750,1687,1750,1712,1750,1700,1750,[2018-09-19 04:14:14.848]
1700,1650,1712,1712,1700,1700,1700,1700,1687,1712,1650,1712,1712,1700,1700,1700,1700,1687,1712,1712,1712,1712,1700,1700,1700,1700,1687,1712,1712,1700,1712,1700,1700,1700,1700,1687,1712,1712,1700,1700,1700,1700,1700,1700,1687,1712,1712,1700,1700,1712,1700,1700,1700,1687,1712,1712,1700,1700,1712,1662,1700,1700,1687,1712,1712,1700,1700,1712,1662,1700,1700,1687,1712,1712,1700,1700,1712,1662,1700,1712,1687,1712,1712,1700,1700,1712,1662,1700,1712,1725,1712,1712,1700,1700,1712,1662,1700,1712,1725,1725,[2018-09-19 04:14:14.936]
1700,1700,1700,1687,1712,1750,1725,1700,1725,1687,1700,1700,1687,1712,1750,1725,1700,1725,1687,1762,1700,1687,1712,1750,1725,1700,1725,1687,1762,1712,1687,1712,1750,1725,1700,1725,1687,1762,1712,1687,1712,1750,1725,1700,1725,1687,1762,1712,1687,1662,1750,1725,1700,1725,1687,1762,1712,1687,1662,1700,1725,1700,1725,1687,1762,1712,1687,1662,1700,1700,1700,1725,1687,1762,1712,1687,1662,1700,1700,1700,1725,1687,1762,1712,1687,1662,1700,1700,1700,1712,1687,1762,1712,1687,1662,1700,1700,1700,1712,1687,[2018-09-19 04:14:15.043]
1662,1725,1687,1700,1662,1712,1662,1712,1687,1762,1725,1687,1700,1662,1712,1662,1712,1687,1762,1687,1687,1700,1662,1712,1662,1712,1687,1762,1687,1700,1700,1662,1712,1662,1712,1687,1762,1687,1700,1725,1662,1712,1662,1712,1687,1762,1687,1700,1725,1712,1712,1662,1712,1687,1762,1687,1700,1725,1712,1700,1662,1712,1687,1762,1687,1700,1725,1712,1700,1687,1712,1687,1762,1687,1700,1725,1712,1700,1687,1712,1687,1762,1687,1700,1725,1712,1700,1687,1712,1687,1762,1687,1700,1725,1712,1700,1687,1712,1687,1725,[2018-09-19 04:14:15.135]
1662,1712,1712,1700,1687,1700,1687,1700,1725,1700,1712,1712,1700,1687,1700,1687,1700,1725,1700,1775,1712,1700,1687,1700,1687,1700,1725,1700,1775,1687,1700,1687,1700,1687,1700,1725,1700,1775,1687,1687,1687,1700,1687,1700,1725,1700,1775,1687,1687,1712,1700,1687,1700,1725,1700,1775,1687,1687,1712,1712,1687,1700,1725,1700,1775,1687,1687,1712,1712,1725,1700,1725,1700,1775,1687,1687,1712,1712,1725,1712,1725,1700,1775,1687,1687,1712,1712,1725,1712,1725,1700,1775,1687,1687,1712,1712,1725,1712,1725,1687,[2018-09-19 04:14:15.248]
1712,1687,1687,1712,1725,1712,1725,1700,1725,1725,1687,1687,1712,1725,1712,1725,1700,1725,1725,1687,1687,1712,1725,1712,1725,1700,1725,1725,1687,1712,1712,1725,1712,1725,1700,1725,1725,1687,1712,1700,1725,1712,1725,1700,1725,1725,1687,1712,1700,1687,1712,1725,1700,1725,1725,1687,1712,1700,1687,1700,1725,1700,1725,1725,1687,1712,1700,1687,1700,1712,1700,1725,1725,1687,1712,1700,1687,1700,1712,1700,1725,1725,1687,1712,1700,1687,1700,1712,1700,1700,1725,1687,1712,1700,1687,1700,1712,1700,1700,1725,[2018-09-19 04:14:15.336]
1700,1662,1687,1712,1662,1687,1712,1687,1662,1662,1662,1687,1712,1662,1687,1712,1687,1662,1662,1687,1687,1712,1662,1687,1712,1687,1662,1662,1687,1700,1712,1662,1687,1712,1687,1662,1662,1687,1700,1700,1662,1687,1712,1687,1662,1662,1687,1700,1700,1712,1687,1712,1687,1662,1662,1687,1700,1700,1712,1687,1712,1687,1662,1662,1687,1700,1700,1712,1687,1700,1687,1662,1662,1687,1700,1700,1712,1687,1700,1687,1662,1662,1687,1700,1700,1712,1687,1700,1687,1712,1662,1687,1700,1700,1712,1687,1700,1687,1712,1712,[2018-09-19 04:14:15.448]
1700,1687,1662,1700,1712,1725,1712,1687,1687,1687,1687,1662,1700,1712,1725,1712,1687,1687,1687,1700,1662,1700,1712,1725,1712,1687,1687,1687,1700,1687,1700,1712,1725,1712,1687,1687,1687,1700,1687,1687,1712,1725,1712,1687,1687,1687,1700,1687,1687,1712,1725,1712,1687,1687,1687,1700,1687,1687,1712,1687,1712,1687,1687,1687,1700,1687,1687,1712,1687,1700,1687,1687,1687,1700,1687,1687,1712,1687,1700,1662,1687,1687,1700,1687,1687,1712,1687,1700,1662,1662,1687,1700,1687,1687,1712,1687,1700,1662,1662,1725,[2018-09-19 04:14:15.536]
1712,1650,1687,1725,1650,1687,1687,1700,1700,1650,1650,1687,1725,1650,1687,1687,1700,1700,1650,1687,1687,1725,1650,1687,1687,1700,1700,1650,1687,1687,1725,1650,1687,1687,1700,1700,1650,1687,1687,1700,1650,1687,1687,1700,1700,1650,1687,1687,1700,1712,1687,1687,1700,1700,1650,1687,1687,1700,1712,1687,1687,1700,1700,1650,1687,1687,1700,1712,1687,1687,1700,1700,1650,1687,1687,1700,1712,1687,1687,1712,1700,1650,1687,1687,1700,1712,1687,1687,1712,1687,1650,1687,1687,1700,1712,1687,1687,1712,1687,1725,[2018-09-19 04:14:15.636]
1712,1687,1687,1712,1662,1687,1687,1712,1687,1700,1687,1687,1712,1662,1687,1687,1712,1687,1700,1712,1687,1712,1662,1687,1687,1712,1687,1700,1712,1700,1712,1662,1687,1687,1712,1687,1700,1712,1700,1712,1662,1687,1687,1712,1687,1700,1712,1700,1712,1687,1687,1687,1712,1687,1700,1712,1700,1712,1687,1750,1687,1712,1687,1700,1712,1700,1712,1687,1750,1662,1712,1687,1700,1712,1700,1712,1687,1750,1662,1687,1687,1700,1712,1700,1712,1687,1750,1662,1687,1712,1700,1712,1700,1712,1687,1750,1662,1687,1712,1662,[2018-09-19 04:14:15.736]
1712,1700,1687,1700,1687,1700,1712,1687,1687,1712,1700,1687,1700,1687,1700,1712,1687,1687,1712,1712,1687,1700,1687,1700,1712,1687,1687,1712,1712,1712,1700,1687,1700,1712,1687,1687,1712,1712,1712,1700,1687,1700,1712,1687,1687,1712,1712,1712,1700,1687,1700,1712,1687,1687,1712,1712,1712,1700,1687,1725,1712,1687,1687,1712,1712,1712,1700,1687,1725,1637,1687,1687,1712,1712,1712,1700,1687,1725,1637,1662,1687,1712,1712,1712,1700,1687,1725,1637,1662,1687,1712,1712,1712,1700,1687,1725,1637,1662,1687,1700,[2018-09-19 04:14:15.836]
1700,1700,1687,1700,1650,1662,1687,1700,1700,1687,1700,1687,1700,1650,1662,1687,1700,1700,1687,1687,1687,1700,1650,1662,1687,1700,1700,1687,1687,1650,1700,1650,1662,1687,1700,1700,1687,1687,1650,1700,1650,1662,1687,1700,1700,1687,1687,1650,1700,1700,1662,1687,1700,1700,1687,1687,1650,1700,1700,1662,1687,1700,1700,1687,1687,1650,1700,1700,1662,1712,1700,1700,1687,1687,1650,1700,1700,1662,1712,1662,1700,1687,1687,1650,1700,1700,1662,1712,1662,1687,1687,1687,1650,1700,1700,1662,1712,1662,1687,1712,[2018-09-19 04:14:15.936]
1687,1712,1687,1662,1700,1700,1700,1662,1662,1662,1712,1687,1662,1700,1700,1700,1662,1662,1662,1650,1687,1662,1700,1700,1700,1662,1662,1662,1650,1700,1662,1700,1700,1700,1662,1662,1662,1650,1700,1662,1700,1700,1700,1662,1662,1662,1650,1700,1662,1712,1700,1700,1662,1662,1662,1650,1700,1662,1712,1712,1700,1662,1662,1662,1650,1700,1662,1712,1712,1712,1662,1662,1662,1650,1700,1662,1712,1712,1712,1712,1662,1662,1650,1700,1662,1712,1712,1712,1712,1662,1662,1650,1700,1662,1712,1712,1712,1712,1662,1712,[2018-09-19 04:14:16.038]
1712,1712,1687,1712,1662,1650,1700,1687,1712,1687,1712,1687,1712,1662,1650,1700,1687,1712,1687,1687,1687,1712,1662,1650,1700,1687,1712,1687,1687,1662,1712,1662,1650,1700,1687,1712,1687,1687,1662,1712,1662,1650,1700,1687,1712,1687,1687,1662,1712,1687,1650,1700,1687,1712,1687,1687,1662,1712,1687,1687,1700,1687,1712,1687,1687,1662,1712,1687,1687,1687,1687,1712,1687,1687,1662,1712,1687,1687,1687,1687,1712,1687,1687,1662,1712,1687,1687,1687,1687,1700,1687,1687,1662,1712,1687,1687,1687,1687,1700,1700,[2018-09-19 04:14:16.136]
1662,1687,1662,1650,1700,1687,1700,1725,1700,1712,1687,1662,1650,1700,1687,1700,1725,1700,1712,1687,1662,1650,1700,1687,1700,1725,1700,1712,1687,1687,1650,1700,1687,1700,1725,1700,1712,1687,1687,1700,1700,1687,1700,1725,1700,1712,1687,1687,1700,1712,1687,1700,1725,1700,1712,1687,1687,1700,1712,1712,1700,1725,1700,1712,1687,1687,1700,1712,1712,1712,1725,1700,1712,1687,1687,1700,1712,1712,1712,1712,1700,1712,1687,1687,1700,1712,1712,1712,1712,1700,1712,1687,1687,1700,1712,1712,1712,1712,1700,1712,[2018-09-19 04:14:16.236]
1700,1687,1700,1662,1687,1687,1662,1662,1712,1662,1687,1700,1662,1687,1687,1662,1662,1712,1662,1687,1700,1662,1687,1687,1662,1662,1712,1662,1687,1712,1662,1687,1687,1662,1662,1712,1662,1687,1712,1662,1687,1687,1662,1662,1712,1662,1687,1712,1662,1687,1687,1662,1662,1712,1662,1687,1712,1662,1687,1687,1662,1662,1712,1662,1687,1712,1662,1687,1687,1687,1662,1712,1662,1687,1712,1662,1687,1687,1687,1637,1712,1662,1687,1712,1662,1687,1687,1687,1637,1637,1662,1687,1712,1662,1687,1687,1687,1637,1637,1687,[2018-09-19 04:14:16.336]
1650,1700,1687,1650,1687,1700,1700,1687,1700,1712,1700,1687,1650,1687,1700,1700,1687,1700,1712,1687,1687,1650,1687,1700,1700,1687,1700,1712,1687,1662,1650,1687,1700,1700,1687,1700,1712,1687,1662,1687,1687,1700,1700,1687,1700,1712,1687,1662,1687,1725,1700,1700,1687,1700,1712,1687,1662,1687,1725,1687,1700,1687,1700,1712,1687,1662,1687,1725,1687,1650,1687,1700,1712,1687,1662,1687,1725,1687,1650,1687,1700,1712,1687,1662,1687,1725,1687,1650,1687,1725,1712,1687,1662,1687,1725,1687,1650,1687,1725,1712,[2018-09-19 04:14:16.436]
1687,1712,1700,1700,1700,1687,1700,1687,1687,1700,1712,1700,1700,1700,1687,1700,1687,1687,1700,1687,1700,1700,1700,1687,1700,1687,1687,1700,1687,1700,1700,1700,1687,1700,1687,1687,1700,1687,1700,1687,1700,1687,1700,1687,1687,1700,1687,1700,1687,1712,1687,1700,1687,1687,1700,1687,1700,1687,1712,1662,1700,1687,1687,1700,1687,1700,1687,1712,1662,1687,1687,1687,1700,1687,1700,1687,1712,1662,1687,1700,1687,1700,1687,1700,1687,1712,1662,1687,1700,1662,1700,1687,1700,1687,1712,1662,1687,1700,1662,1687,[2018-09-19 04:14:16.537]
1650,1700,1662,1650,1662,1650,1662,1712,1687,1712,1700,1662,1650,1662,1650,1662,1712,1687,1712,1700,1662,1650,1662,1650,1662,1712,1687,1712,1700,1700,1650,1662,1650,1662,1712,1687,1712,1700,1700,1700,1662,1650,1662,1712,1687,1712,1700,1700,1700,1687,1650,1662,1712,1687,1712,1700,1700,1700,1687,1725,1662,1712,1687,1712,1700,1700,1700,1687,1725,1687,1712,1687,1712,1700,1700,1700,1687,1725,1687,1687,1687,1712,1700,1700,1700,1687,1725,1687,1687,1700,1712,1700,1700,1700,1687,1725,1687,1687,1700,1700,[2018-09-19 04:14:16.637]
1687,1700,1712,1712,1762,1687,1725,1725,1700,1700,1700,1712,1712,1762,1687,1725,1725,1700,1700,1650,1712,1712,1762,1687,1725,1725,1700,1700,1650,1700,1712,1762,1687,1725,1725,1700,1700,1650,1700,1700,1762,1687,1725,1725,1700,1700,1650,1700,1700,1687,1687,1725,1725,1700,1700,1650,1700,1700,1687,1662,1725,1725,1700,1700,1650,1700,1700,1687,1662,1725,1725,1700,1700,1650,1700,1700,1687,1662,1725,1712,1700,1700,1650,1700,1700,1687,1662,1725,1712,1700,1700,1650,1700,1700,1687,1662,1725,1712,1700,1700,[2018-09-19 04:14:16.737]
1687,1687,1687,1700,1662,1662,1687,1700,1712,1712,1687,1687,1700,1662,1662,1687,1700,1712,1712,1750,1687,1700,1662,1662,1687,1700,1712,1712,1750,1687,1700,1662,1662,1687,1700,1712,1712,1750,1687,1662,1662,1662,1687,1700,1712,1712,1750,1687,1662,1712,1662,1687,1700,1712,1712,1750,1687,1662,1712,1650,1687,1700,1712,1712,1750,1687,1662,1712,1650,1712,1700,1712,1712,1750,1687,1662,1712,1650,1712,1687,1712,1712,1750,1687,1662,1712,1650,1712,1687,1712,1712,1750,1687,1662,1712,1650,1712,1687,1712,1712,[2018-09-19 04:14:16.839]
1687,1687,1662,1650,1712,1700,1712,1725,1650,1687,1687,1662,1650,1712,1700,1712,1725,1650,1687,1700,1662,1650,1712,1700,1712,1725,1650,1687,1700,1662,1650,1712,1700,1712,1725,1650,1687,1700,1662,1712,1712,1700,1712,1725,1650,1687,1700,1662,1712,1662,1700,1712,1725,1650,1687,1700,1662,1712,1662,1687,1712,1725,1650,1687,1700,1662,1712,1662,1687,1712,1725,1650,1687,1700,1662,1712,1662,1687,1712,1700,1650,1687,1700,1662,1712,1662,1687,1712,1700,1687,1687,1700,1662,1712,1662,1687,1712,1700,1687,1662,[2018-09-19 04:14:16.938]
1687,1712,1700,1662,1687,1662,1700,1712,1662,1700,1712,1700,1662,1687,1662,1700,1712,1662,1700,1650,1700,1662,1687,1662,1700,1712,1662,1700,1650,1712,1662,1687,1662,1700,1712,1662,1700,1650,1712,1700,1687,1662,1700,1712,1662,1700,1650,1712,1700,1712,1662,1700,1712,1662,1700,1650,1712,1700,1712,1712,1700,1712,1662,1700,1650,1712,1700,1712,1712,1712,1712,1662,1700,1650,1712,1700,1712,1712,1712,1712,1662,1700,1650,1712,1700,1712,1712,1712,1712,1662,1700,1650,1712,1700,1712,1712,1712,1712,1662,1700,[2018-09-19 04:14:17.037]
1725,1662,1700,1687,1662,1662,1700,1662,1662,1700,1662,1700,1687,1662,1662,1700,1662,1662,1700,1662,1700,1687,1662,1662,1700,1662,1662,1700,1662,1712,1687,1662,1662,1700,1662,1662,1700,1662,1712,1712,1662,1662,1700,1662,1662,1700,1662,1712,1712,1700,1662,1700,1662,1662,1700,1662,1712,1712,1700,1662,1700,1662,1662,1700,1662,1712,1712,1700,1662,1662,1662,1662,1700,1662,1712,1712,1700,1662,1662,1687,1662,1700,1662,1712,1712,1700,1662,1662,1687,1687,1700,1662,1712,1712,1700,1662,1662,1687,1687,1687,[2018-09-19 04:14:17.136]
1637,1687,1700,1662,1662,1700,1712,1750,1662,1687,1687,1700,1662,1662,1700,1712,1750,1662,1687,1700,1700,1662,1662,1700,1712,1750,1662,1687,1700,1687,1662,1662,1700,1712,1750,1662,1687,1700,1687,1725,1662,1700,1712,1750,1662,1687,1700,1687,1725,1687,1700,1712,1750,1662,1687,1700,1687,1725,1687,1712,1712,1750,1662,1687,1700,1687,1725,1687,1712,1700,1750,1662,1687,1700,1687,1725,1687,1712,1700,1712,1662,1687,1700,1687,1725,1687,1712,1700,1712,1687,1687,1700,1687,1725,1687,1712,1700,1712,1687,1687,[2018-09-19 04:14:17.236]
